"After reading other reviews and the authors’ responses to all of the reviewers, I recommend this paper by accepted—extensive results show that the CALM objectives offer more signal from data than current pretraining methods.",Does the review address Methodology?,TRUE,FALSE,Refers to the CALM pretraining approach (method).
The paper proposes a  HRL/options framework based method to learn a dialog policy over learned latent dialog acts which can then guide the lower level NLG.,Does the review address Methodology?,TRUE,FALSE,Describes a hierarchical RL approach.
"I still feel that the authors’ use of “concept” and “commonsense” is vague, when their method can be defined more clearly with more mundane terminology.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Criticizes unclear terminology.
"The authors empirically evaluate their N-Bref’s accuracy on a number of problems from the open source LeetCode problem set and generate 25,000 pairs of high-level source and low-level source which are broken into training (60%), validation (20%), and testing (20%).",Does the review address Evaluation?,TRUE,FALSE,Talks about accuracy evaluation.
"Some of the details for model description are missing and confusing, e.g., (1) How the representation is initialized for a supernode corresponding to a fact triplet and how does the supernode propagate information to the sub-nodes?",Does the review address Methodology?,TRUE,FALSE,Points to missing approach details.
Will need some clarification to better judge the results.,Does the review address Result?,TRUE,FALSE,Seeks clarity on the outcomes.
"* Even though this paper proposes a new efficient transformer, the evaluation does not focus on computational efficiency aspects and comes across as incomplete.",Does the review address Evaluation?,TRUE,FALSE,Criticizes the study’s evaluation focus.
"The strongest result is the HANS ""lexical_overlap"" case, where the proposed method has a clear advantage.",Does the review address Result?,TRUE,FALSE,Mentions a strong outcome (result).
"For instance, they ask how different amounts of data influence model behavior or if their data sampling method can react to task difficulty.",Does the review address Data/Task?,TRUE,FALSE,Discusses data amounts and task difficulty.
"Then it solves two tasks with two network branches: the first branch minimizes the loss for NER, and the second branch minimizes the loss for RE.",Does the review address Data/Task?,TRUE,FALSE,"Refers to multiple tasks (NER, RE)."
And the results of the proposed model can also be available for downstream detection models.,Does the review address Result?,TRUE,FALSE,Talks about model results.
I highly recommend bringing this assumption earlier to avoid readers confusion.,Does the review address Methodology?,TRUE,FALSE,Suggests clarifying an assumption in the approach.
"Minor: Only half the datasets are shown in Tables 3 and 4, but it’s unclear how/why those were chosen?",Does the review address Data/Task?,TRUE,FALSE,Questions dataset selection.
"- Without this ablation study, the contributions of this paper are to show that using BERT representations as input (1) leads to better performances for NER+RE  and (2) makes the model faster to train.",Does the review address Presentation?,TRUE,FALSE,Mentions how contributions/results are shown.
The results on Split H are positive and they also conducted a range of ablation and error analysis.,Does the review address Analysis?,TRUE,FALSE,Notes ablation and error analysis.
I'd like to see another ablation study of whether RE helps NER.,Does the review address Ablation?,TRUE,FALSE,Requests an additional ablation.
This is the newest of a small but growing body of literature that seeks to connect emergent communication with genuine NLP tasks.,Does the review address Data/Task?,TRUE,FALSE,Refers to emergent-communication NLP tasks.
(ii) a new way to aggregate multiple inputs (using M-BERT) and several different decoding methods.,Does the review address Novelty?,TRUE,FALSE,Proposes a potentially innovative aggregation approach.
"For table 4, please also include the significance of the BLEU improvement made by the pRNN with respect to the the baseline, see https://github.com/jhclark/multeval General Discussion ==== As the main contribution of this work is on the phrasal effect of the new RNN architecture, it's rather important to show that the phrases are more coherent than the vanilla LSTM / RNN model.",Does the review address Significance?,TRUE,FALSE,Asks about the importance (significance) of BLEU gains.
